iterCounter, dimersInMT, activeDimersInMT, inactiveDimersInMT, activeDimersFree,inactiveDimersFree, longestProtoFilament, lengthOfMT, totalGTPs, activeGTPs,inactiveGTPs, mtRepresentation, DeHydro Katanins, Hydro Katanins, Bonded Katanins

21,0,0,0,0,0,0,0,0,0,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,340,0
42,0,0,0,0,0,0,0,0,0,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,340,0
63,0,0,0,0,0,0,0,0,0,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,340,0
84,0,0,0,0,0,0,0,0,0,0,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,0,340,0

105,14,14,0,666,0,0,0,0,0,0,XXXXXXXXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXGXXXXXXXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXXGXXXXXXXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXX,0,340,0
126,78,78,0,602,0,0,0,0,0,0,XXXXXXXXXXXXXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAXXXXXXXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAXXXXXXXXXXXXXGAAXXXXXXXXXXXXXXXXXGAAAAXXXXXXXXXXXXXXXGAAAAAXXXXXXXXXXXXXXGXXXXXXXXXXXXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAXXXXXXXXXXXXXXXXGXXXXXXXXXXXXXXXXXXXGAAAAAAAAXXXXXXXXXXX,0,340,0
147,124,124,0,556,0,0,0,0,0,0,GAAAAAXXXXXXXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAXXXXXXXXXXXXXGAAAAAAAAXXXXXXXXXXXGAAAAAAAAAAAAAXXXXXXGAXXXXXXXXXXXXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAXXXXXXXXXXXXXGAXXXXXXXXXXXXXXXXXXGAAAAAAAAAAAAAXXXXXX,0,340,0
168,149,149,0,531,0,0,0,0,0,0,GAAAAAAAAAAXXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAXXXXXXXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAXXXXXXXXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAXXXXXXXGAAXXXXXXXXXXXXXXXXXGAAAAAAAAAAAAAAXXXXX,0,340,0
189,164,164,0,516,0,0,0,0,0,0,GAAAAAAAAAAXXXXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAXXXXXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAXXXXXXXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAXXXXXXXXXXXXXGAAAAAAAAAAAAAAXXXXX,0,340,0

210,172,172,0,508,0,0,0,0,0,0,GAAAAAAAAAAXXXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAXXXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAXXXXXXXXXXXXGAAAAAAAAAAAAAAXXXXX,0,340,0
231,182,182,0,498,0,0,0,0,0,0,GAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAAAAAXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAXXXXXXXXXXXGAAAAAAAAAAAAAAAXXXX,0,340,0
252,189,189,0,491,0,0,0,0,0,0,GAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAXXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAAAAAXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAXXXXXXXXXXXGAAAAAAAAAAAAAAAAAXX,0,340,0
273,197,197,0,483,0,0,0,0,0,0,GAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAXXXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAAXXXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAXXXXXXXGAAAAAAAAAAAAAAAAXXXGAAAAAAAAAAAAAAAAXXXGAAAAAAAAAAAAAAAAXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAAAAAAXXXXGAAAAAAAAAAXXXXXXXXXGAAAAAAAAAAAAAAAAAAX,0,340,0
